"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"163",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"164",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"165",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"166",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,1,1,1,5,1,1,2,1,1,1,1,2,1,1,1,2,1,1
"167",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"168",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,2,1,1,1,2,1,1
"169",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,1,2,2,3,2,NA,2,1,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,NA,1,2,3,2,1,2,3,2,1,2,2,2,1,2,3,1,1,1,3,2,1
"170",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1
"171",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
"172",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"173",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
"174",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1
"175",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1
"176",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,NA,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,5,1,1,1,1,1,1,1,NA,1,1,1,1,2,1
"177",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,6,1,1,1,1,1,1,1,NA,1,1,1,1,2,1
"178",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,5,1,1,1,1,1,1,1,NA,1,1,1,1,1,1
"179",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1
"180",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1
"181",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"182",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1
"183",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,2,1,3,2,1,1,1,1,2,1,1,1,2,2,1
"184",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,4,1,1,2,1,1,1,1,2,1,1,1,2,1,1
"185",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,NA,2,1,1,2,2,2,4,1,1,2,1,4,1,1,2,1,1,1,2,2,1
"186",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,2,1,1,2,1,5,1,2,2,1,1,1,2,2,1
"187",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1
"188",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,9,1,1,2,1,1,1,1,2,1,1,1,2,2,1
"189",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,4,1,1,2,1,1,1,2,2,1,1,1,2,2,1
"190",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,2,2,1,4,1,1,2,1,2,1,1,2,1,1,1,2,2,1
"191",NA,1,1,NA,NA,2,NA,1,1,2,1,NA,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,2,1,1,1,2,2,1,1,1,2,2,1
"192",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,5,1,1,2,1,1,1,2,2,1,1,1,2,2,1
"193",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,4,1,1,2,1,2,1,1,2,1,1,1,2,2,1
"194",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1
"195",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,4,1,1,2,1,1,1,2,2,1,1,1,2,2,1
"196",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,1,4,1,1,2,1,1,1,1,2,1,1,1,2,2,1
"197",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,3,2,4,5,1,1,2,1,1,1,1,2,1,1,1,2,2,1
"198",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,2,5,4,1,1,2,1,1,1,2,2,1,1,1,2,2,1
"199",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,3,2,4,5,1,1,2,1,1,1,1,2,1,1,1,2,2,1
"200",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,4,1,1,6,1,1,1,1,1,1,5,NA,1,1,1,2,1,1
"204",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,NA,4,1,4,4,1,1,2,1,1,1,3,NA,1,1,1,2,1,1
"205",NA,1,1,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,NA,2,1,3,3,1,1,1,1,1,1,3,NA,1,1,1,2,1,1
"206",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,5,1,1,2,1,1,1,4,1,1,1,1,1,1,1
"207",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1
"208",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,6,1,1,2,1,1,1,2,1,1,1,1,1,1,1
"209",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,4,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1
"210",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,3,1,2,5,1,1,2,1,1,1,2,1,1,1,1,1,1,1
"211",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,2,1,2,1,1,2,4,1,1,1,2,2,1,2,2,2,1,NA,2,2,2,2,1,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,NA,2,1,1,3,1,2,6,1,1,3,1,2,2,4,1,1,1,1,1,1,1
"212",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
"213",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
"214",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
"215",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1
"216",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
"217",NA,1,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
"218",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,3,1,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"219",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,1
"220",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"221",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,NA,1,2,1,2,1,1,5,1,1,1,1,2,1,1,2,1,2,1,1,1,1
"222",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,NA,1,2,1,2,1,1,6,1,1,1,1,2,1,1,2,1,1,1,1,1,1
"223",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"224",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,7,1,1,1,1,2,1,1,2,1,1,1,1,1,1
"225",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1,2,1,2,1,1,6,1,1,1,1,2,1,1,2,1,2,1,1,1,1
"226",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1,2,1,2,1,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1
"227",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1,2,2,2,1,1,6,1,2,1,1,2,1,1,2,1,2,1,1,1,1
"228",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,1,2,1,2,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"230",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,NA,2,2,1,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"231",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1
"232",NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"233",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1
"234",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1
"235",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1
"236",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1
"237",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"238",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"239",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
"240",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,3,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1
"241",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"242",NA,1,1,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1
"243",NA,1,1,NA,NA,NA,NA,1,NA,1,1,2,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,2,2,1,2,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
